"filename", "language", "Lua", "CSS", "MS SQL", "HTML", "JavaScript", "Markdown", "XML", "YAML", "JSON", "vue", "comment", "blank", "total"
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\.github\auto_assign.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 5, 18
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\README.md", "Markdown", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 7, 31
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\client\cl_boss.lua", "Lua", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 284
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\client\cl_gang.lua", "Lua", 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 287
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\client\cl_utils.lua", "Lua", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\config.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 38
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\fxmanifest.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\cs.lua", "Lua", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 88
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\de.lua", "Lua", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 87
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\en.lua", "Lua", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 85
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\es.lua", "Lua", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 87
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\fr.lua", "Lua", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 98
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\nl.lua", "Lua", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 88
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\pt-br.lua", "Lua", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 87
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\locales\pt.lua", "Lua", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 87
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\server\sv_boss.lua", "Lua", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 185
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-management\server\sv_gang.lua", "Lua", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 166
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 8, 33
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\ISSUE_TEMPLATE\feature-request.md", "Markdown", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\auto_assign.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 4, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\README.md", "Markdown", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 11, 33
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\cosmetic.lua", "Lua", 659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 56, 726
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\drivingdistance.lua", "Lua", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\main.lua", "Lua", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 212
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\nitrous.lua", "Lua", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 126
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\performance.lua", "Lua", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 198
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\repair.lua", "Lua", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 244
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\client\tunerchip.lua", "Lua", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 162
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\config\config.lua", "Lua", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 115
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\config\const.lua", "Lua", 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 497
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\fxmanifest.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\html\index.html", "HTML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\html\script.js", "JavaScript", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 1, 24, 200
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\html\style.css", "CSS", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 163
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\locales\de.lua", "Lua", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\locales\en.lua", "Lua", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 94
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\locales\es.lua", "Lua", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\locales\nl.lua", "Lua", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-mechanicjob\server\main.lua", "Lua", 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 45, 351
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 8, 33
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\ISSUE_TEMPLATE\feature-request.md", "Markdown", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\auto_assign.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 4, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\README.md", "Markdown", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 9, 85
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\client\main.lua", "Lua", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 125
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\fxmanifest.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\html\index.html", "HTML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 3, 24
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\html\script.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 13, 96
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-menu\html\style.css", "CSS", 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 243
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\README.md", "Markdown", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 12, 71
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\hacking.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\keyminigame.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\lockpick.lua", "Lua", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\pinpad.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\quiz.lua", "Lua", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\skillbar.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\wordguess.lua", "Lua", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\client\wordscramble.lua", "Lua", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\fxmanifest.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\hacking.css", "CSS", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 70
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\keyminigame.css", "CSS", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\lockpick.css", "CSS", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 75
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\pinpad.css", "CSS", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 65
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\quiz.css", "CSS", 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 392
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\skillbar.css", "CSS", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\tictactoe.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\wordguess.css", "CSS", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 87
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\css\wordscramble.css", "CSS", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 103
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\index.html", "HTML", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 14, 8, 175
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\hacking.js", "JavaScript", 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 31, 331
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\keyminigame.js", "JavaScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 25, 158
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\lockpick.js", "JavaScript", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 45, 254
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\pinpad.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 15, 98
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\quiz.js", "JavaScript", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 18, 219
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\skillbar.js", "JavaScript", 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 7, 29, 210
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\wordguess.js", "JavaScript", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 14, 103
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-minigames\html\js\wordscramble.js", "JavaScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 12, 92
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 8, 33
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\ISSUE_TEMPLATE\feature-request.md", "Markdown", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\auto_assign.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 4, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\README.md", "Markdown", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 12, 52
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\client\main.lua", "Lua", 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 277
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\config.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\fxmanifest.lua", "Lua", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\app.js", "JavaScript", 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 1, 10, 226
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\index.html", "HTML", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 9, 8, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\profanity.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\reset.css", "CSS", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 127
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\style.css", "CSS", 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 39, 72, 507
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\swal2.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\translations.js", "JavaScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 25, 11, 96
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\validation.js", "JavaScript", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 29, 16, 129
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\html\vue.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\ar.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\cs.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 80
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\de.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 82
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\en.lua", "Lua", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 78
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\es.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\fi.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\fr.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\it.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\ja.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\nl.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\pt-br.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 82
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\pt.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\sv.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-multicharacter\locales\tr.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 81
